"","day","batch","staining","cell","ID","length","fname","neurite","filament","parent","cellline","species"
"125","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",13.1085042327074,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",10,4,9,"JoC","Chimpanzee/Bonobo"
"126","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",13.7102652139317,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",10,3,9,"JoC","Chimpanzee/Bonobo"
"127","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",13.9068626627207,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",16,4,15,"JoC","Chimpanzee/Bonobo"
"128","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",130.930211755039,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",23,4,22,"JoC","Chimpanzee/Bonobo"
"129","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",137.751411985619,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",14,4,13,"JoC","Chimpanzee/Bonobo"
"130","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",155.068473427658,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",15,4,13,"JoC","Chimpanzee/Bonobo"
"131","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",182.460981694889,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",4,4,2,"JoC","Chimpanzee/Bonobo"
"132","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",19.8886129335014,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",5,4,4,"JoC","Chimpanzee/Bonobo"
"133","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",221.211107009042,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",2,4,0,"JoC","Chimpanzee/Bonobo"
"134","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",221.948863959587,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",4,3,2,"JoC","Chimpanzee/Bonobo"
"135","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",24.4001357350147,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",7,3,3,"JoC","Chimpanzee/Bonobo"
"136","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",28.552166481131,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",19,4,18,"JoC","Chimpanzee/Bonobo"
"137","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",282.516556216387,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",12,4,11,"JoC","Chimpanzee/Bonobo"
"138","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",29.0440242643808,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",9,4,8,"JoC","Chimpanzee/Bonobo"
"139","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",33.5324330458593,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",18,4,8,"JoC","Chimpanzee/Bonobo"
"140","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",37.1354220509782,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",11,4,9,"JoC","Chimpanzee/Bonobo"
"141","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",480.845796787996,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",3,4,2,"JoC","Chimpanzee/Bonobo"
"142","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",50.2120090748997,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",5,3,4,"JoC","Chimpanzee/Bonobo"
"143","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",55.6532122025354,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",8,3,3,"JoC","Chimpanzee/Bonobo"
"144","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",59.4703435363811,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",6,3,4,"JoC","Chimpanzee/Bonobo"
"145","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",6.42816272676512,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",21,4,3,"JoC","Chimpanzee/Bonobo"
"146","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",6.49600985713151,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",1,3,0,"JoC","Chimpanzee/Bonobo"
"147","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",60.6762100941725,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",12,3,9,"JoC","Chimpanzee/Bonobo"
"148","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",60.8756771782306,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",7,4,6,"JoC","Chimpanzee/Bonobo"
"149","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",62.5281382759786,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",3,3,2,"JoC","Chimpanzee/Bonobo"
"150","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",658.920057053271,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",22,4,3,"JoC","Chimpanzee/Bonobo"
"151","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",733.121678265584,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",2,3,0,"JoC","Chimpanzee/Bonobo"
"152","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",8.91317488913987,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",1,4,0,"JoC","Chimpanzee/Bonobo"
"153","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",85.3081387587715,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",17,4,15,"JoC","Chimpanzee/Bonobo"
"154","d14","Batch2","stain20180125","Balu","14d_Balu_IV_MAX.ims",93.0561360001624,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IV_MAX.ims.len",24,4,22,"JoC","Chimpanzee/Bonobo"
"155","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",10.3057278995549,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",6,6,5,"JoC","Chimpanzee/Bonobo"
"156","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",11.2532984284474,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",3,2,1,"JoC","Chimpanzee/Bonobo"
"157","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",12.3668719568449,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",8,6,4,"JoC","Chimpanzee/Bonobo"
"158","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",12.6903789599901,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",12,6,10,"JoC","Chimpanzee/Bonobo"
"159","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",13.5368573954204,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",1,6,0,"JoC","Chimpanzee/Bonobo"
"160","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",13.5800580505079,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",3,1,1,"JoC","Chimpanzee/Bonobo"
"161","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",148.54049993573,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",16,6,7,"JoC","Chimpanzee/Bonobo"
"162","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",18.6847308199219,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",9,6,8,"JoC","Chimpanzee/Bonobo"
"163","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",20.7995033755501,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",13,6,12,"JoC","Chimpanzee/Bonobo"
"164","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",23.0588712945152,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",3,6,2,"JoC","Chimpanzee/Bonobo"
"165","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",24.2097642746331,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",4,2,0,"JoC","Chimpanzee/Bonobo"
"166","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",28.3365200465672,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",14,6,12,"JoC","Chimpanzee/Bonobo"
"167","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",3.2540690766209,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",2,1,1,"JoC","Chimpanzee/Bonobo"
"168","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",3.33267281389503,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",10,6,8,"JoC","Chimpanzee/Bonobo"
"169","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",43.5550231123556,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",5,1,3,"JoC","Chimpanzee/Bonobo"
"170","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",5.35053305587438,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",1,1,0,"JoC","Chimpanzee/Bonobo"
"171","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",6.44880258734886,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",2,4,0,"JoC","Chimpanzee/Bonobo"
"172","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",6.61387696319832,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",4,6,2,"JoC","Chimpanzee/Bonobo"
"173","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",6.71107545310132,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",4,1,3,"JoC","Chimpanzee/Bonobo"
"174","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",631.473421392694,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",15,6,7,"JoC","Chimpanzee/Bonobo"
"175","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",653.364674271247,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",7,6,5,"JoC","Chimpanzee/Bonobo"
"176","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",7.01299592408072,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",1,4,0,"JoC","Chimpanzee/Bonobo"
"177","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",7.70866224090297,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",1,2,0,"JoC","Chimpanzee/Bonobo"
"178","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",7.8257375546854,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",11,6,10,"JoC","Chimpanzee/Bonobo"
"179","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",8.28260808565425,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",2,2,1,"JoC","Chimpanzee/Bonobo"
"180","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",8.54313633268295,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",5,6,4,"JoC","Chimpanzee/Bonobo"
"181","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",8.69068600854445,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",2,6,0,"JoC","Chimpanzee/Bonobo"
"182","d14","Batch2","stain20180125","Balu","14d_Balu_IX_MAX.ims",82.7591426092701,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_IX_MAX.ims.len",6,1,0,"JoC","Chimpanzee/Bonobo"
"183","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",28.6152446611755,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",6,1,4,"JoC","Chimpanzee/Bonobo"
"184","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",33.0231754373813,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",5,1,4,"JoC","Chimpanzee/Bonobo"
"185","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",34.7043914138579,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",2,1,0,"JoC","Chimpanzee/Bonobo"
"186","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",38.9129289271539,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",4,2,2,"JoC","Chimpanzee/Bonobo"
"187","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",4.02155108108461,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",5,2,4,"JoC","Chimpanzee/Bonobo"
"188","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",470.716067062461,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",2,2,0,"JoC","Chimpanzee/Bonobo"
"189","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",697.878302060822,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",4,1,2,"JoC","Chimpanzee/Bonobo"
"190","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",7.5251311243405,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",1,2,0,"JoC","Chimpanzee/Bonobo"
"191","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",8.49780968646035,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",1,1,0,"JoC","Chimpanzee/Bonobo"
"192","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",8.67106402781355,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",3,1,2,"JoC","Chimpanzee/Bonobo"
"193","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",85.0391708260363,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",6,2,4,"JoC","Chimpanzee/Bonobo"
"194","d14","Batch2","stain20180125","Balu","14d_Balu_V_MAX.ims",9.74506405642442,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_V_MAX.ims.len",3,2,2,"JoC","Chimpanzee/Bonobo"
"195","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",10.5862517761094,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",3,3,2,"JoC","Chimpanzee/Bonobo"
"196","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",11.7317949118425,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",4,2,2,"JoC","Chimpanzee/Bonobo"
"197","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",11.9455155148452,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",12,5,10,"JoC","Chimpanzee/Bonobo"
"198","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",139.932574200241,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",7,5,6,"JoC","Chimpanzee/Bonobo"
"199","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",15.5549589183976,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",2,2,0,"JoC","Chimpanzee/Bonobo"
"200","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",15.6336807938685,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",3,2,2,"JoC","Chimpanzee/Bonobo"
"201","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",15.8453201300759,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",4,5,3,"JoC","Chimpanzee/Bonobo"
"202","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",17.199903657086,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",5,5,3,"JoC","Chimpanzee/Bonobo"
"203","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",22.3906810521287,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",2,5,0,"JoC","Chimpanzee/Bonobo"
"204","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",240.528470833691,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",6,5,1,"JoC","Chimpanzee/Bonobo"
"205","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",3.98932671538703,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",1,2,0,"JoC","Chimpanzee/Bonobo"
"206","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",30.884162835711,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",4,3,2,"JoC","Chimpanzee/Bonobo"
"207","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",349.50389288296,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",2,3,0,"JoC","Chimpanzee/Bonobo"
"208","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",41.891314350375,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",1,3,0,"JoC","Chimpanzee/Bonobo"
"209","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",460.550763525049,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",11,5,10,"JoC","Chimpanzee/Bonobo"
"210","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",5.18079956683367,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",9,5,7,"JoC","Chimpanzee/Bonobo"
"211","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",52.9163637064833,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",6,3,4,"JoC","Chimpanzee/Bonobo"
"212","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",82.827674545891,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",10,5,7,"JoC","Chimpanzee/Bonobo"
"213","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",86.4316761430545,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",5,3,4,"JoC","Chimpanzee/Bonobo"
"214","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",888.912046473633,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",3,5,1,"JoC","Chimpanzee/Bonobo"
"215","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",9.35875073934345,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",8,5,6,"JoC","Chimpanzee/Bonobo"
"216","d14","Batch2","stain20180125","Balu","14d_Balu_VII_MAX.ims",932.677807576757,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_VII_MAX.ims.len",1,5,0,"JoC","Chimpanzee/Bonobo"
"217","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",0.727618718835602,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",18,3,5,"JoC","Chimpanzee/Bonobo"
"218","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",0.745721797991714,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",19,3,14,"JoC","Chimpanzee/Bonobo"
"219","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",10.2721784128305,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",3,3,2,"JoC","Chimpanzee/Bonobo"
"220","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",10.874469049006,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",3,2,2,"JoC","Chimpanzee/Bonobo"
"221","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",119.893887543375,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",2,2,0,"JoC","Chimpanzee/Bonobo"
"222","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",13.1678012225949,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",8,3,7,"JoC","Chimpanzee/Bonobo"
"223","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",13.4740559730538,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",6,2,4,"JoC","Chimpanzee/Bonobo"
"224","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",14.6754646538344,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",1,1,0,"JoC","Chimpanzee/Bonobo"
"225","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",17.6184057641198,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",2,3,0,"JoC","Chimpanzee/Bonobo"
"226","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",17.8310460482461,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",11,3,10,"JoC","Chimpanzee/Bonobo"
"227","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",2.07659926926289,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",15,3,14,"JoC","Chimpanzee/Bonobo"
"228","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",2.91496466742506,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",7,3,5,"JoC","Chimpanzee/Bonobo"
"229","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",20.7462466535417,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",6,3,5,"JoC","Chimpanzee/Bonobo"
"230","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",217.436592443416,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",1,2,0,"JoC","Chimpanzee/Bonobo"
"231","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",22.9850424557868,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",1,3,0,"JoC","Chimpanzee/Bonobo"
"232","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",26.7128272658366,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",17,3,15,"JoC","Chimpanzee/Bonobo"
"233","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",276.016020969205,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",13,3,12,"JoC","Chimpanzee/Bonobo"
"234","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",31.0479492469604,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",9,3,7,"JoC","Chimpanzee/Bonobo"
"235","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",42.6844647346634,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",12,3,10,"JoC","Chimpanzee/Bonobo"
"236","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",48.0040575623816,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",14,3,12,"JoC","Chimpanzee/Bonobo"
"237","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",49.8317796922635,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",10,3,4,"JoC","Chimpanzee/Bonobo"
"238","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",5.97557551895861,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",5,3,4,"JoC","Chimpanzee/Bonobo"
"239","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",55.9416197848002,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",8,2,6,"JoC","Chimpanzee/Bonobo"
"240","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",659.336774003572,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",2,1,0,"JoC","Chimpanzee/Bonobo"
"241","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",68.6475391464724,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",7,2,6,"JoC","Chimpanzee/Bonobo"
"242","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",68.6737012335621,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",16,3,15,"JoC","Chimpanzee/Bonobo"
"243","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",708.594115008479,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",4,3,2,"JoC","Chimpanzee/Bonobo"
"244","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",850.839226413437,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",4,2,2,"JoC","Chimpanzee/Bonobo"
"245","d14","Batch2","stain20180125","Balu","14d_Balu_XI_MAX.ims",9.83292283207076,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XI_MAX.ims.len",5,2,4,"JoC","Chimpanzee/Bonobo"
"246","d14","Batch2","stain20180125","Balu","14d_Balu_XIII_MAX.ims",107.181250955313,"lengths/d14/Batch2/stain20180125/Balu/14d_Balu_XIII_MAX.ims.len",4,6,3,"JoC","Chimpanzee/Bonobo"
